OBJECTID,ORIG_FID,ID,FEATTYP,FT,F_JNCTID,F_JNCTTYP,T_JNCTID,T_JNCTTYP,PJ,METERS,FRC,NETCLASS,NETBCLASS,NET2CLASS,SOL,NAMETYP,CHARGE,SHIELDNUM,RTETYP,RTEDIR,RTEDIRVD,PROCSTAT,FOW,SLIPRD,FREEWAY,BACKRD,TOLLRD,RDCOND,STUBBLE,PRIVATERD,CONSTATUS,ONEWAY,F_BP,T_BP,F_ELEV,T_ELEV,KPH,MINUTES,POSACCUR,CARRIAGE,LANES,RAMP,ADAS,TRANS,DYNSPEED,SPEEDCAT,NTHRUTRAF,ROUGHRD,PARTSTRUC,STATE,FULLNAME,PREFIX,PRETYPE,NAME,TYPE,SUFFIX,NAME_DIR,NAMELC,GIS_PRC_DT,recovery_zone,unique_ID,max_2017,max_2018,max_2020,max_2021,max_2017_scaled,max_2018_scaled,max_2020_scaled,max_2021_scaled,X_coord,Y_coord,four_year_avg,four_year_avg_scaled,pct_suitable_2021,UTM_X,UTM_Y,Shape_Length,Shape_Area,surveyed_2022,num_birds_2022
3308,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INDEPENDENCE,HWY,,,,07/22/2019,3,3483,4,5,5,6,0.4020000,0.5000000,0.5000000,0.5980000,-123.1513824,44.9195251,5.0000000,0.5864706,0.0000000,488051.8125000,4974022.0000000,1256.637061435917303,125663.706143591727596,0,
3309,3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALMADGE,RD,,,,07/22/2019,3,3485,6,7,6,7,0.5980000,0.6960000,0.5980000,0.6960000,-123.2115936,44.8337212,6.5000000,0.7594118,0.0000001,483275.0937500,4964501.0000000,1256.637061435917303,125663.706143591727596,0,
3310,3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIRES,LN,,,,07/22/2019,3,3486,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.2648544,44.1061440,0.0000000,0.0100000,0.0000000,478803.5000000,4883696.5000000,1256.637061435917303,125663.706143591727596,0,
3311,3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,NE,,,07/22/2019,1,3487,6,7,6,8,0.5980000,0.6960000,0.5980000,0.7940000,-122.8018265,44.9484253,6.7500000,0.7882353,0.2083795,515633.0000000,4977240.0000000,1256.637061435917303,125663.706143591727596,0,
3312,3627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,NE,,,07/22/2019,1,3488,6,8,5,6,0.5980000,0.7940000,0.5000000,0.5980000,-122.8033066,44.9540901,6.2500000,0.7305883,0.0000000,515514.9062500,4977869.5000000,1256.637061435917303,125663.706143591727596,0,
3313,3628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,NE,,,07/22/2019,1,3489,8,7,7,7,0.7940000,0.6960000,0.6960000,0.6960000,-122.8065338,44.9594383,7.2500000,0.8458824,0.0008800,515259.1250000,4978463.0000000,1256.637061435917303,125663.706143591727596,0,
3314,3629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEST STAYTON,RD,SE,,,07/22/2019,1,3490,5,7,7,6,0.5000000,0.6960000,0.6960000,0.5980000,-122.8741379,44.8024139,6.2500000,0.7305883,0.0000000,509954.0312500,4961009.5000000,1256.637061435917303,125663.706143591727596,0,
3315,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC HIGHWAY WEST,HWY,,,,07/22/2019,3,3491,6,6,6,8,0.5980000,0.5980000,0.5980000,0.7940000,-123.2062454,45.1263351,6.5000000,0.7594118,0.0914416,483780.4062500,4997005.5000000,1256.637061435917303,125663.706143591727596,0,
3316,3632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIMMICK,LN,NE,,,07/22/2019,1,3492,7,7,6,7,0.6960000,0.6960000,0.5980000,0.6960000,-122.8105850,45.1651039,6.7500000,0.7882353,0.0030356,514886.0312500,5001309.0000000,1256.637061435917303,125663.706143591727596,0,
3317,3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLOVERDALE,DR,SE,,,07/22/2019,1,3493,8,7,8,8,0.7940000,0.6960000,0.7940000,0.7940000,-123.0109177,44.8203201,7.7500000,0.9035294,0.2235221,499136.9375000,4962990.5000000,1256.637061435917303,125663.706143591727596,0,
3318,3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,WOLSBORN,AVE,,,,07/22/2019,1,3494,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.9444809,45.3970337,0.0000000,0.0100000,0.0000000,504345.6562500,5027059.0000000,1256.637061435917303,125663.706143591727596,0,
3319,3640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,GIBSON,RD,,,,07/22/2019,1,3496,7,5,5,7,0.6960000,0.5000000,0.5000000,0.6960000,-122.6733170,45.1145477,6.0000000,0.7017647,0.0000000,525696.0000000,4995727.5000000,1256.637061435917303,125663.706143591727596,0,
3320,3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,GIBSON,RD,,,,07/22/2019,1,3497,8,6,5,6,0.7940000,0.5980000,0.5000000,0.5980000,-122.6650543,45.1145172,6.2500000,0.7305883,0.0000000,526346.0000000,4995726.5000000,1256.637061435917303,125663.706143591727596,0,
3321,3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,CARPENTER CREEK,RD,,,,07/22/2019,1,3498,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1568909,45.5078316,0.0000000,0.0100000,0.0000000,487744.0625000,5039378.5000000,1256.637061435917303,125663.706143591727596,0,
3322,3645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALBANY-LYONS,HWY,,,,07/22/2019,1,3499,6,5,5,6,0.5980000,0.5000000,0.5000000,0.5980000,-122.7307816,44.7145119,5.5000000,0.6441177,0.0000000,521323.9062500,4951272.0000000,1256.637061435917303,125663.706143591727596,0,
3323,3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORVALLIS,RD,,,,07/22/2019,3,3500,8,8,6,8,0.7940000,0.7940000,0.5980000,0.7940000,-123.1816788,44.7374268,7.5000000,0.8747059,0.0425534,485615.5937500,4953798.5000000,1256.637061435917303,125663.706143591727596,0,
3324,3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORVALLIS,RD,,,,07/22/2019,3,3501,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.1817322,44.7315750,8.0000000,0.9323530,0.9999236,485609.7187500,4953148.5000000,1256.637061435917303,125663.706143591727596,1,0
3325,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORVALLIS,RD,,,,07/22/2019,3,3502,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-123.1817551,44.7257233,7.5000000,0.8747059,0.1681293,485606.5000000,4952498.5000000,1256.637061435917303,125663.706143591727596,0,
3326,3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,MULINO,RD,,,,07/22/2019,1,3503,6,5,5,8,0.5980000,0.5000000,0.5000000,0.7940000,-122.6223450,45.2340164,6.0000000,0.7017647,0.0850028,529643.4375000,5009016.5000000,1256.637061435917303,125663.706143591727596,0,
3327,3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOLMAN,RD,,,,07/22/2019,3,3504,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1102448,43.9256248,0.0000000,0.0100000,0.0000000,491150.3750000,4863618.0000000,1256.637061435917303,125663.706143591727596,0,
3328,3652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILL CREEK,RD,SE,,,07/22/2019,1,3505,5,6,6,7,0.5000000,0.5980000,0.5980000,0.6960000,-122.9226532,44.8388100,6.0000000,0.7017647,0.0000000,506113.2187500,4965047.5000000,1256.637061435917303,125663.706143591727596,0,
3329,3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,KANSAS CITY,RD,,,,07/22/2019,1,3506,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1381836,45.5700645,0.0000000,0.0100000,0.0000000,489217.2812500,5046290.0000000,1256.637061435917303,125663.706143591727596,0,
3330,3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLOVERDALE,RD,,,,07/22/2019,3,3507,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.9664459,43.9737473,0.0000000,0.0100000,0.0000000,502691.3750000,4868957.5000000,1256.637061435917303,125663.706143591727596,0,
3331,3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLOVERDALE,RD,,,,07/22/2019,3,3508,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.9645615,43.9788895,0.0000000,0.0100000,0.0000000,502842.0000000,4869529.0000000,1256.637061435917303,125663.706143591727596,0,
3332,3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEVADA,ST,NE,,,07/22/2019,1,3509,7,6,6,8,0.6960000,0.5980000,0.5980000,0.7940000,-122.9675064,45.0226631,6.7500000,0.7882353,0.1745244,502559.8125000,4985468.5000000,1256.637061435917303,125663.706143591727596,0,
3333,3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,KRAXBERGER,RD,,,,07/22/2019,1,3510,7,7,8,8,0.6960000,0.6960000,0.7940000,0.7940000,-122.6712952,45.2268867,7.5000000,0.8747059,0.0587144,525804.6875000,5008208.0000000,1256.637061435917303,125663.706143591727596,0,
3334,3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,NE,,,07/22/2019,1,3511,8,6,6,7,0.7940000,0.5980000,0.5980000,0.6960000,-122.8021088,44.9331169,6.7500000,0.7882353,0.0000000,515615.2500000,4975539.5000000,1256.637061435917303,125663.706143591727596,0,
3335,3660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,MILNE,RD,,,,07/22/2019,1,3512,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.0266953,45.5911751,0.0000000,0.0100000,0.0000000,497917.5625000,5048626.5000000,1256.637061435917303,125663.706143591727596,0,
3336,3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GILMOUR,RD,S,,,07/22/2019,2,3513,4,5,4,5,0.4020000,0.5000000,0.4020000,0.5000000,-123.1146851,44.7705116,4.5000000,0.5288236,0.0000000,490924.7812500,4957464.0000000,1256.637061435917303,125663.706143591727596,0,
3337,3664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC FARLAND,RD,,,,07/22/2019,3,3514,8,7,7,6,0.7940000,0.6960000,0.6960000,0.5980000,-123.3336487,44.3492584,7.0000000,0.8170588,0.0000000,473407.6875000,4910719.5000000,1256.637061435917303,125663.706143591727596,0,
3338,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC FARLAND,RD,,,,07/22/2019,3,3515,8,6,6,8,0.7940000,0.5980000,0.5980000,0.7940000,-123.3326874,44.3434486,7.0000000,0.8170588,0.2172742,473481.5312500,4910073.5000000,1256.637061435917303,125663.706143591727596,0,
3339,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC FARLAND,RD,,,,07/22/2019,3,3516,7,8,8,8,0.6960000,0.7940000,0.7940000,0.7940000,-123.3326416,44.3375969,7.7500000,0.9035294,0.2926004,473482.4375000,4909424.0000000,1256.637061435917303,125663.706143591727596,0,
3340,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOSTER,RD,,,,07/22/2019,3,3517,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3812943,44.3364639,0.0000000,0.0100000,0.0000000,469603.3437500,4909315.0000000,1256.637061435917303,125663.706143591727596,0,
3341,3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOSTER,RD,,,,07/22/2019,3,3518,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3731384,44.3364525,0.0000000,0.0100000,0.0000000,470253.3125000,4909311.0000000,1256.637061435917303,125663.706143591727596,0,
3342,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRISH BEND,RD,,,,07/22/2019,3,3519,8,6,6,6,0.7940000,0.5980000,0.5980000,0.5980000,-123.2339630,44.3641624,6.5000000,0.7594118,0.0000000,481357.0937500,4912347.5000000,1256.637061435917303,125663.706143591727596,0,
3343,3670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OAKVILLE,RD,,,,07/22/2019,2,3520,6,8,8,8,0.5980000,0.7940000,0.7940000,0.7940000,-123.1856079,44.5236702,7.5000000,0.8747059,0.3791811,485250.5312500,4930055.5000000,1256.637061435917303,125663.706143591727596,0,
3344,3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVERGREEN,RD,,,,07/22/2019,3,3522,6,5,6,6,0.5980000,0.5000000,0.5980000,0.5980000,-123.3815155,44.5205307,5.7500000,0.6729411,0.0000000,469680.8125000,4929760.5000000,1256.637061435917303,125663.706143591727596,0,
3345,3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVERGREEN,RD,,,,07/22/2019,3,3523,3,8,3,5,0.3040000,0.7940000,0.3040000,0.5000000,-123.3884888,44.5180283,4.7500000,0.5576470,0.0000000,469125.6875000,4929485.5000000,1256.637061435917303,125663.706143591727596,0,
3346,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROADACRES,RD,NE,,,07/22/2019,1,3525,6,6,5,6,0.5980000,0.5980000,0.5000000,0.5980000,-122.8600388,45.1865082,5.7500000,0.6729411,0.0000000,510995.4062500,5003679.0000000,1256.637061435917303,125663.706143591727596,0,
3347,3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,W,,,07/22/2019,3,3526,6,7,6,7,0.5980000,0.6960000,0.5980000,0.6960000,-123.2227173,44.9721107,6.5000000,0.7594118,0.0026859,482437.8437500,4979876.5000000,1256.637061435917303,125663.706143591727596,0,
3348,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLD RIVER,RD,,,,07/22/2019,3,3527,6,5,8,6,0.5980000,0.5000000,0.7940000,0.5980000,-123.2395401,44.2961502,6.2500000,0.7305883,0.0000000,480890.6562500,4904794.5000000,1256.637061435917303,125663.706143591727596,0,
3349,3684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLD RIVER,RD,,,,07/22/2019,3,3528,6,6,8,7,0.5980000,0.5980000,0.7940000,0.6960000,-123.2351608,44.2915878,6.7500000,0.7882353,0.0245753,481238.5625000,4904286.5000000,1256.637061435917303,125663.706143591727596,0,
3350,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LASSEN,LN,,,,07/22/2019,3,3529,7,7,8,6,0.6960000,0.6960000,0.7940000,0.5980000,-123.1562424,44.1463280,7.0000000,0.8170588,0.0000000,487504.4687500,4888137.5000000,1256.637061435917303,125663.706143591727596,0,
3351,3686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/22/2019,3,3530,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.9987411,44.0240593,0.0000000,0.0100000,0.0000000,500100.7187500,4874545.5000000,1256.637061435917303,125663.706143591727596,0,
3352,3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,FEYRER PARK,RD,,,,07/22/2019,1,3531,4,5,3,5,0.4020000,0.5000000,0.3040000,0.5000000,-122.5441055,45.1403122,4.2500000,0.5000000,0.0000000,535843.3750000,4998638.5000000,1256.637061435917303,125663.706143591727596,0,
3353,3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WALDO HILLS,DR,SE,,,07/22/2019,1,3532,6,8,6,7,0.5980000,0.7940000,0.5980000,0.6960000,-122.8087387,44.9014854,6.7500000,0.7882353,0.0005449,515100.0625000,4972024.5000000,1256.637061435917303,125663.706143591727596,0,
3354,3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DUCKFLAT,RD,SE,,,07/22/2019,1,3533,6,5,6,7,0.5980000,0.5000000,0.5980000,0.6960000,-122.9433670,44.7426910,6.0000000,0.7017647,0.0032391,504483.5000000,4954369.0000000,1256.637061435917303,125663.706143591727596,0,
3355,3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70TH,AVE,SE,,,07/22/2019,1,3534,8,6,8,6,0.7940000,0.5980000,0.7940000,0.5980000,-122.9135971,44.8206902,7.0000000,0.8170588,0.0000000,506830.8750000,4963035.5000000,1256.637061435917303,125663.706143591727596,0,
3356,3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,CRANE,LN,,,,07/22/2019,3,3535,6,7,6,8,0.5980000,0.6960000,0.5980000,0.7940000,-123.2133560,44.6610031,6.7500000,0.7882353,0.0001399,483085.3125000,4945315.5000000,1256.637061435917303,125663.706143591727596,0,
3357,3692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAND,RD,,,,07/22/2019,3,3536,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.3569794,45.0717316,8.0000000,0.9323530,0.0184712,471899.5000000,4990981.0000000,1256.637061435917303,125663.706143591727596,0,
3358,3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GILBERT,LN,,,,07/22/2019,3,3537,7,6,6,7,0.6960000,0.5980000,0.5980000,0.6960000,-123.3433609,44.3246346,6.5000000,0.7594118,0.0000000,472621.6250000,4907988.0000000,1256.637061435917303,125663.706143591727596,0,
3359,3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,DART,RD,,,,07/22/2019,1,3538,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.5914154,45.1180229,0.0000000,0.0100000,0.0000000,532136.2500000,4996142.5000000,1256.637061435917303,125663.706143591727596,0,
3360,3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SANTIAM,HWY,,,,07/22/2019,2,3539,5,6,5,7,0.5000000,0.5980000,0.5000000,0.6960000,-122.9104156,44.5554657,5.7500000,0.6729411,0.0000000,507115.1250000,4933574.0000000,1256.637061435917303,125663.706143591727596,1,0
3361,3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,HILLSIDE,RD,,,,07/22/2019,1,3540,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1784515,45.5784531,0.0000000,0.0100000,0.0000000,486077.4062500,5047228.0000000,1256.637061435917303,125663.706143591727596,0,
3362,3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUTLER,LN,,,,07/22/2019,3,3541,5,8,8,8,0.5000000,0.7940000,0.7940000,0.7940000,-123.3217773,44.4941177,7.2500000,0.8458824,0.9680609,474416.9062500,4926806.5000000,1256.637061435917303,125663.706143591727596,0,
3363,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,S,,,07/22/2019,1,3542,6,7,5,7,0.5980000,0.6960000,0.5000000,0.6960000,-122.6734238,45.0824432,6.2500000,0.7305883,0.0256906,525702.5625000,4992160.5000000,1256.637061435917303,125663.706143591727596,0,
3364,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,S,,,07/22/2019,1,3543,5,7,6,6,0.5000000,0.6960000,0.5980000,0.5980000,-122.6789017,45.0780754,6.0000000,0.7017647,0.0000000,525273.3125000,4991674.0000000,1256.637061435917303,125663.706143591727596,0,
3365,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASCADE,HWY,S,,,07/22/2019,1,3544,5,6,6,8,0.5000000,0.5980000,0.5980000,0.7940000,-122.6849518,45.0743561,6.2500000,0.7305883,0.0793645,524798.1875000,4991259.0000000,1256.637061435917303,125663.706143591727596,0,
3366,3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,PEAKS VIEW,DR,,,,07/22/2019,1,3545,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.0266266,45.4236755,0.0000000,0.0100000,0.0000000,497917.0000000,5030017.5000000,1256.637061435917303,125663.706143591727596,0,
3367,3707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,MOUNTAIN CREEK,RD,,,,07/22/2019,1,3546,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.9167862,45.3846436,0.0000000,0.0100000,0.0000000,506514.4062500,5025684.5000000,1256.637061435917303,125663.706143591727596,0,
3368,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64TH,PL,NE,,,07/22/2019,1,3547,6,6,6,6,0.5980000,0.5980000,0.5980000,0.5980000,-122.9288101,44.9913406,6.0000000,0.7017647,0.0000000,505611.5625000,4981991.0000000,1256.637061435917303,125663.706143591727596,0,
3369,3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINTERCREEK,RD,SE,,,07/22/2019,2,3548,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-123.0041046,44.7664795,7.5000000,0.8747059,0.0108386,499675.0625000,4957010.0000000,1256.637061435917303,125663.706143591727596,0,
3370,3712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEENE,RD,NE,,,07/22/2019,1,3549,5,7,8,7,0.5000000,0.6960000,0.7940000,0.6960000,-122.9240265,45.0988388,6.7500000,0.7882353,0.0000000,505977.7812500,4993933.0000000,1256.637061435917303,125663.706143591727596,0,
3371,3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEENE,RD,NE,,,07/22/2019,1,3550,5,6,8,6,0.5000000,0.5980000,0.7940000,0.5980000,-122.9160614,45.0972862,6.2500000,0.7305883,0.0000000,506604.5625000,4993761.0000000,1256.637061435917303,125663.706143591727596,0,
3372,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEENE,RD,NE,,,07/22/2019,1,3551,6,6,8,6,0.5980000,0.5980000,0.7940000,0.5980000,-122.9081192,45.0956802,6.5000000,0.7594118,0.0000000,507229.7187500,4993583.5000000,1256.637061435917303,125663.706143591727596,0,
3373,3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORVALLIS,RD,,,,07/22/2019,3,3552,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.1820602,44.7698288,8.0000000,0.9323530,0.0287480,485593.3125000,4957398.0000000,1256.637061435917303,125663.706143591727596,0,
3374,3717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BATES,RD,S,,,07/22/2019,1,3553,5,6,5,6,0.5000000,0.5980000,0.5000000,0.5980000,-123.0765610,44.8434525,5.5000000,0.6441177,0.0000000,493949.2812500,4965563.0000000,1256.637061435917303,125663.706143591727596,0,
3375,3718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,MINT,AVE,,,,07/22/2019,3,3554,6,8,6,8,0.5980000,0.7940000,0.5980000,0.7940000,-123.1881561,44.6821785,7.0000000,0.8170588,0.3722925,485088.5625000,4947662.5000000,1256.637061435917303,125663.706143591727596,0,
3376,3719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,MINT,AVE,,,,07/22/2019,3,3555,4,7,3,8,0.4020000,0.6960000,0.3040000,0.7940000,-123.1959457,44.6840172,5.5000000,0.6441177,0.0727240,484471.9375000,4947868.0000000,1256.637061435917303,125663.706143591727596,0,
3377,3721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,LONE ELDER,RD,,,,07/22/2019,1,3556,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-122.7144775,45.2305679,8.0000000,0.9323530,0.3933067,522413.1875000,5008604.0000000,1256.637061435917303,125663.706143591727596,0,
3378,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,LONE ELDER,RD,,,,07/22/2019,1,3557,6,8,7,7,0.5980000,0.7940000,0.6960000,0.6960000,-122.7061996,45.2305412,7.0000000,0.8170588,0.0111170,523063.1875000,5008603.0000000,1256.637061435917303,125663.706143591727596,0,
3379,3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,LONE ELDER,RD,,,,07/22/2019,1,3558,6,7,7,7,0.5980000,0.6960000,0.6960000,0.6960000,-122.6979141,45.2305031,6.7500000,0.7882353,0.0018436,523713.1875000,5008601.5000000,1256.637061435917303,125663.706143591727596,0,
3380,3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALBANY-CORVALLIS,HWY,,,,07/22/2019,3,3559,6,6,5,7,0.5980000,0.5980000,0.5000000,0.6960000,-123.2131119,44.6166344,6.0000000,0.7017647,0.0236350,483091.9687500,4940387.0000000,1256.637061435917303,125663.706143591727596,0,
