Lark_ID,firstInterval,firstDet,surveyEvent,unique_ID,Survey_Event_ID,Observer,Survey_Date,Survey_Time,Wind,Temp,Sky_Code,Avg_Noise,Max_Noise,OVSP?,Site_Comments,Number_Detected,Expr1014,Individual_ID,Sex,Age,distanceBand,Interval_1,Interval_2,Interval_3,Interval_4,Notes,Count_Date,Start_Time,Site_ID,dayOfYear,surveyYear,sunrise,mas
NA,NA,NA,23_2_1717,1717,465,JMD,5/4/2023,08:32:00,0.3,49.4,Mostly cloudy,48.8,66.7,0,"Dog on propery across the street pacing. Trees and shrubery along east roadside, tall fence along west side",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04,8H 32M 0S,1717,124,2023,2023-05-04T13:00:48Z,152
NA,NA,NA,23_2_1720,1720,274,ATC,5/10/2023,08:19:00,2.1,60.3,Clear,41,69.4,0,"hazelnut orchard and woods on the right, grass seed and pasture with horse on the left",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,8H 19M 0S,1720,130,2023,2023-05-10T12:52:57Z,146.99999999999994
NA,NA,NA,23_2_1757,1757,410,ATC,6/10/2023,07:37:00,1.1,64.4,Partly cloudy,56.4,79.3,0,"patch of oaks surrounding point, grass seed field in all directions beyond trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-10,7H 37M 0S,1757,161,2023,2023-06-10T12:29:40Z,128.00000000000003
NA,NA,NA,23_2_1796,1796,238,ATC,5/19/2023,08:56:00,1.3,77.4,Partly cloudy,74.3,92.4,0,"Fairly heavy traffic, hazelnuts on the right, grass seed on the left",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-19,8H 56M 0S,1796,139,2023,2023-05-19T12:42:59Z,194
NA,NA,NA,23_2_1814,1814,278,ATC,5/8/2023,07:41:00,0,57.1,Drizzle,76.3,98.2,0,"overgrown field on one side, woods on the other, started raining harder towards end of survey",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-08,7H 41M 0S,1814,128,2023,2023-05-08T12:55:28Z,106
NA,NA,NA,23_2_1819,1819,327,MLG,6/2/2023,09:05:00,1.4,62.7,Clear,2.9,17.8,0,"Other sp. TRSW, VGSW, SASP
Tall grass on either side. House to the SW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02,9H 5M 0S,1819,153,2023,2023-06-02T12:32:32Z,213.00000000000006
NA,NA,NA,23_2_1834,1834,411,ATC,6/10/2023,07:21:00,5.8,68.2,Partly cloudy,61.9,86.6,0,"grass seed fields in all directions, some patches of trees in the distance, wind picking up",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-10,7H 21M 0S,1834,161,2023,2023-06-10T12:29:40Z,111.99999999999997
NA,NA,NA,23_2_1844,1844,272,ATC,5/9/2023,06:51:00,1.8,52.6,Mostly cloudy,70.8,87,0,"houses and trees on both sides, young hazelnut orchard nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,6H 51M 0S,1844,129,2023,2023-05-09T12:54:12Z,56.99999999999996
NA,NA,NA,23_2_1845,1845,252,ATC,5/10/2023,07:35:00,1,55.1,Clear,54.1,77.9,0,"buildings on the right, overgrown fields and creeks with trees on the left",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,7H 35M 0S,1845,130,2023,2023-05-10T12:52:57Z,102.99999999999996
NA,NA,NA,23_2_1878,1878,537,JMD,6/6/2023,08:00:00,0.8,64.2,Clear,34.1,48.6,0,Not much sound at all.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-06,8H 0M 0S,1878,157,2023,2023-06-06T12:30:48Z,150
NA,NA,NA,23_2_1880,1880,536,JMD,6/6/2023,07:47:00,0.8,60,Clear,36.8,61.3,0,"Line of tall trees along west side of road. Lots of RWBB, loud.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-06,7H 47M 0S,1880,157,2023,2023-06-06T12:30:48Z,137
NA,NA,NA,23_2_1897,1897,455,JMD,5/5/2023,07:20:00,1.6,49.7,Drizzle,56.1,72.9,0,"East side was recently clear-cut of tall trees
West side is horse pasture, edge recently mowed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05,7H 20M 0S,1897,125,2023,2023-05-05T12:59:26Z,80.99999999999997
NA,NA,NA,23_2_1906,1906,344,JMD,5/18/2023,08:35:00,0.8,68.6,Clear,68.3,81.4,0,"Regular traffic, noise from I-5 can be heard. Lots of buildings nearby
Tractor drove by during survey to mow roadside grass
Killdeer, swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,8H 35M 0S,1906,138,2023,2023-05-18T12:43:59Z,172.00000000000003
NA,NA,NA,23_2_1909,1909,369,JMD,5/16/2023,07:14:00,0,57.8,Clear,43.1,55.1,0,"Killdeer, finches",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,7H 14M 0S,1909,136,2023,2023-05-16T12:46:03Z,88
NA,NA,NA,23_2_1911,1911,348,JMD,5/18/2023,08:02:00,0.7,71.5,Clear,58.6,81.8,0,"Dense mint field, 4-5 homes and church nearby
Swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,8H 2M 0S,1911,138,2023,2023-05-18T12:43:59Z,139
NA,NA,NA,23_2_1919,1919,329,MLG,6/2/2023,09:44:00,2.8,59.7,Clear,5.1,34.7,0,"Other sp. SASP, GRSP??
Gravel rd. Tall grass on both sides. Breezy, made average noise higher than usual",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02,9H 44M 0S,1919,153,2023,2023-06-02T12:32:32Z,251.99999999999994
NA,NA,NA,23_2_1993,1993,575,JMD,6/15/2023,09:44:00,0.3,70.8,Clear,61.8,84.5,0,"Home nearby, low grass fields, light traffic, tall trees nearby lots of birdsong coming from them. 
Site is on a hilltop, parking is a bit dangerous. Parked at cementary entrance.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-15,9H 44M 0S,1993,166,2023,2023-06-15T12:29:05Z,254.99999999999994
NA,NA,NA,23_2_2018,2018,271,ATC,5/9/2023,08:26:00,0,57.2,Mostly cloudy,56.7,80.2,0,"trees on all sides, river on the left, pasture on the right",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,8H 26M 0S,2018,129,2023,2023-05-09T12:54:12Z,152
NA,NA,NA,23_2_2019,2019,270,ATC,5/9/2023,08:03:00,0.6,56.7,Mostly cloudy,55.4,80.2,0,"tall grass on the right, pasture on the left with horses",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,8H 3M 0S,2019,129,2023,2023-05-09T12:54:12Z,129.00000000000003
NA,NA,NA,23_2_2032,2032,331,JMD,5/5/2023,06:30:00,0.3,56,Mostly cloudy,71.4,89.4,0,"South roadside has tall trees, North side has mature orchard and blueberry fields
Busy road, does not seem suitable",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05,6H 30M 0S,2032,125,2023,2023-05-05T12:59:26Z,30.999999999999996
NA,NA,NA,23_2_2089,2089,346,JMD,5/18/2023,06:20:00,0,58.3,Clear,50.3,66.6,0,"Tall trees surrounding, overgrown field, plane flew overhead
Spotted towhee, robins, blackbirds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,6H 20M 0S,2089,138,2023,2023-05-18T12:43:59Z,36.99999999999997
NA,NA,NA,23_2_2094,2094,366,JMD,5/16/2023,06:32:00,0.3,57.5,Clear,44.9,66.2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,6H 32M 0S,2094,136,2023,2023-05-16T12:46:03Z,46
NA,NA,NA,23_2_2110,2110,390,ATC,6/5/2023,05:52:00,0,48.1,Partly cloudy,48.9,75.1,0,grass seed in all directions,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,5H 52M 0S,2110,156,2023,2023-06-05T12:31:11Z,21.000000000000032
NA,NA,NA,23_2_2131,2131,420,ATC,6/8/2023,05:29:00,0,58.7,Mostly cloudy,55.9,78.9,0,"grass seed on all sides, empty field nearby, patches of woods nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,5H 29M 0S,2131,159,2023,2023-06-08T12:30:09Z,-0.9999999999999964
NA,NA,NA,23_2_2134,2134,478,JMD,5/20/2023,09:40:00,0.4,64.3,Mostly cloudy,44.1,58.8,0,"Cows nearby. Exact site location is literally the only area not surrounded by shrubbery/trees, does not seem ideal. Lots of barn swallows, RWBB, AMGO, robins, possible woodpecker or meadowlark.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-20,9H 40M 0S,2134,140,2023,2023-05-20T12:42:02Z,237.99999999999994
NA,NA,NA,23_2_2207,2207,552,JMD,6/8/2023,07:25:00,0,57,Mostly cloudy,38,52.5,0,"Clover field and grass field, gravel road. Nearby traffic noise.
Male SHLA spotted in the area before the survey began, then nothing during the actual survey.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,7H 25M 0S,2207,159,2023,2023-06-08T12:30:09Z,115.00000000000001
NA,NA,NA,23_2_2208,2208,326,MLG,6/2/2023,08:43:00,1.1,61.8,Clear,0.1,35.8,0,"Other sp. RTHA, TUVU, SASP, MODO
Tall grass field to W, Brassica seed crop to E. Line of trees to NE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02,8H 43M 0S,2208,153,2023,2023-06-02T12:32:32Z,191
NA,NA,NA,23_2_2218,2218,468,JMD,5/3/2023,08:04:00,0.4,58.8,Partly cloudy,40.2,55.4,0,"Tight road bend, tall trees on West side of road. Lots of birdsong coming from trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,8H 4M 0S,2218,123,2023,2023-05-03T13:02:11Z,122
NA,NA,NA,23_2_2227,2227,343,JMD,5/18/2023,08:47:00,0.3,70.8,Clear,51.7,82.9,0,"Group of houses along South side of road, sapling field along other",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,8H 47M 0S,2227,138,2023,2023-05-18T12:43:59Z,184
NA,NA,NA,23_2_2257,2257,404,ATC,6/9/2023,06:26:00,1.7,56.3,Mostly cloudy,66,88.7,0,"grass seed fields, some look unkempt with weeds growing in them, woods nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-09,6H 26M 0S,2257,160,2023,2023-06-09T12:29:53Z,57.000000000000014
NA,NA,NA,23_2_2335,2335,454,JMD,5/8/2023,06:23:00,0,51.4,Drizzle,40.7,60.8,0,Pond on SE side with trees. North side has private property/no tresspassing signs - plenty of sites further west on road seem more suitable,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-08,6H 23M 0S,2335,128,2023,2023-05-08T12:55:28Z,28.000000000000007
NA,NA,NA,23_2_2382,2382,359,JMD,5/17/2023,07:10:00,0.3,62.5,Clear,67.9,87.4,0,"Regular traffic, tree along one side of road. Gravel road, steep ditches",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,7H 10M 0S,2382,137,2023,2023-05-17T12:45:00Z,85.00000000000001
NA,NA,NA,23_2_2420,2420,496,JMD,5/23/2023,06:52:00,0.2,54.6,Mostly cloudy,37.6,55.2,0,Spot seems ideal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,6H 52M 0S,2420,143,2023,2023-05-23T12:39:20Z,73
NA,NA,NA,23_2_2432,2432,471,JMD,5/3/2023,06:26:00,0,51.8,Mostly cloudy,50.9,64,0,"Mature hazlenuts to one side of road, taller grass on the other with little shoulder space on road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,6H 26M 0S,2432,123,2023,2023-05-03T13:02:11Z,24.00000000000002
NA,NA,NA,23_2_2443,2443,347,JMD,5/18/2023,08:16:00,0.7,71,Clear,45.1,64.6,0,"Irrigation system on nearby, greenhouses along south side, people working nearby
Questionable site",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,8H 16M 0S,2443,138,2023,2023-05-18T12:43:59Z,153.00000000000006
NA,NA,NA,23_2_2560,2560,463,JMD,5/4/2023,06:32:00,0.6,50.5,Mostly cloudy,43.3,66.9,0,"Train parked along South roadside, blocking view",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04,6H 32M 0S,2560,124,2023,2023-05-04T13:00:48Z,31.999999999999993
NA,NA,NA,23_2_2583,2583,352,JMD,5/18/2023,06:48:00,0.5,59.5,Clear,38.4,63.9,0,"Very open space
Killdeer, robins",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,6H 48M 0S,2583,138,2023,2023-05-18T12:43:59Z,64.99999999999999
NA,NA,NA,23_2_2584,2584,345,JMD,5/18/2023,06:32:00,1,53.5,Clear,39.1,53.2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,6H 32M 0S,2584,138,2023,2023-05-18T12:43:59Z,48.999999999999986
NA,NA,NA,23_2_2603,2603,368,JMD,5/16/2023,06:10:00,0.3,52.6,Clear,51.1,55.6,0,"Clover field
Barn swallows nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,6H 10M 0S,2603,136,2023,2023-05-16T12:46:03Z,24.00000000000002
NA,NA,NA,23_2_2613,2613,399,ATC,5/6/2023,09:09:00,8.4,74.8,Clear,83.2,102.8,0,"grass seed in all directions with fallow field adjecent to point, high winds made it more difficult to listen for birds. I also had a sneezing fit that may have infliated noise level",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-06,9H 9M 0S,2613,126,2023,2023-05-06T12:58:05Z,191
NA,NA,NA,23_2_2696,2696,397,ATC,6/5/2023,07:35:00,3.3,67.3,Clear,71.3,88.1,0,"buildings and trees along left side of road, small grass seed fields, clear cut with stumps and branches on right with woods beyond. Heavy traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,7H 35M 0S,2696,156,2023,2023-06-05T12:31:11Z,123.99999999999999
NA,NA,NA,23_2_2698,2698,470,JMD,5/3/2023,07:06:00,0,49.5,Mostly cloudy,44.1,45.3,0,"All gravel, driveways ditches on North side of road
Redwinged blackbirds, killdeer, various swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,7H 6M 0S,2698,123,2023,2023-05-03T13:02:11Z,63.999999999999986
NA,NA,NA,23_2_2727,2727,428,ATC,6/8/2023,09:15:00,1.8,70.7,Mostly cloudy,46.6,71.7,0,"grass seed fields in all directions, houses with trees in yard along left side of road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,9H 15M 0S,2727,159,2023,2023-06-08T12:30:09Z,225
NA,NA,NA,23_2_2733,2733,363,JMD,5/17/2023,06:55:00,0.3,61,Clear,53.2,79,0,"Grass over 3ft tall, single truck drove by
Barn swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,6H 55M 0S,2733,137,2023,2023-05-17T12:45:00Z,70.00000000000001
NA,NA,NA,23_2_2789,2789,358,JMD,5/17/2023,07:35:00,0,71.5,Clear,70,82,0,"Heavy traffic: loud, hard to cross street to survey both sides, lots of trucks",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,7H 35M 0S,2789,137,2023,2023-05-17T12:45:00Z,109.99999999999999
NA,NA,NA,23_2_2791,2791,407,ATC,6/10/2023,05:42:00,1.8,56,Mostly cloudy,46.9,71.8,0,gravel raod with sparse grass seed on all sides,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-10,5H 42M 0S,2791,161,2023,2023-06-10T12:29:40Z,13.000000000000007
NA,NA,NA,23_2_2792,2792,406,ATC,6/10/2023,06:09:00,3,58.3,Mostly cloudy,49,65.4,0,"fields on the left, hill with houses on the right, hills with woods nearby, field with cows nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-10,6H 9M 0S,2792,161,2023,2023-06-10T12:29:40Z,40.000000000000014
NA,NA,NA,23_2_2814,2814,497,JMD,5/23/2023,07:10:00,0.5,52.7,Mostly cloudy,53.3,74.6,0,Busy road nearby. Steep ditches. Barn swallows,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,7H 10M 0S,2814,143,2023,2023-05-23T12:39:20Z,91
NA,NA,NA,23_2_2987,2987,396,ATC,6/5/2023,07:50:00,0,72.9,Clear,72,90.5,0,"houses with trees in yards, orchards and tree farms nearby, few open areas, fairly heavy traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,7H 50M 0S,2987,156,2023,2023-06-05T12:31:11Z,139
NA,NA,NA,23_2_3048,3048,356,JMD,5/17/2023,07:50:00,0.3,75.8,Clear,71.1,82.4,0,"Heavy traffic, loud and cannot cross treet to check opposite side
Only blackbirds visible",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,7H 50M 0S,3048,137,2023,2023-05-17T12:45:00Z,124.99999999999999
NA,NA,NA,23_2_3064,3064,413,ATC,6/10/2023,06:51:00,0,62.1,Mostly cloudy,59.3,87.8,0,"grass seed fields, empty fields with bare ground and grasses, some trees and brush along side of road, houses and buildings, also clover and vineyards further away",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-10,6H 51M 0S,3064,161,2023,2023-06-10T12:29:40Z,81.99999999999997
NA,NA,NA,23_2_3214,3214,450,JMD,5/8/2023,08:56:00,0.3,55.5,Mostly cloudy,65.3,91.6,0,"South side is newly planted orchard, North side is tall grass, marsh-like
Lots of RWBB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-08,8H 56M 0S,3214,128,2023,2023-05-08T12:55:28Z,181
NA,NA,NA,23_2_3469,3469,498,JMD,5/23/2023,06:35:00,0,54.2,Mostly cloudy,41.1,57.8,0,"Field being watered (loud), around 2ft tall on both sides of road. Area further west on road seems more suitable for surveying. Gravel road, tall trees neary, lots of birdsong.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,6H 35M 0S,3469,143,2023,2023-05-23T12:39:20Z,55.99999999999996
NA,NA,NA,23_2_3478,3478,281,ATC,5/9/2023,09:32:00,0,58.9,Partly cloudy,51.7,77.4,0,"cow pasture with patchess of trees, creek along side of road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,9H 32M 0S,3478,129,2023,2023-05-09T12:54:12Z,217.99999999999997
NA,NA,NA,23_2_3751,3751,273,ATC,5/9/2023,07:05:00,1.8,49.7,Fog or smoke,69.9,86.2,0,"fallow field on the right, grass seed on the left",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,7H 5M 0S,3751,129,2023,2023-05-09T12:54:12Z,70.99999999999996
NA,NA,NA,23_2_3838,3838,264,ATC,5/18/2023,06:55:00,1.7,62.5,Mostly cloudy,53.3,73.9,0,"grass seed field, woods nearby, house with shrubs close by, freeway about 300m away",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18,6H 55M 0S,3838,138,2023,2023-05-18T12:43:59Z,72.00000000000001
NA,NA,NA,23_2_4048,4048,449,JMD,5/8/2023,08:41:00,0.4,55.9,Mostly cloudy,73.1,93.5,0,"Along I-5, very busy and loud; tall trees along other side. Original site is ON the I-5, opted for a parallel site on road directly on East side. Very unsuitable area for SHLA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-08,8H 41M 0S,4048,128,2023,2023-05-08T12:55:28Z,166
NA,NA,NA,23_2_4174,4174,324,MLG,6/2/2023,07:37:00,0,51.9,Clear,0.5,22.4,0,"Other sp, SASP, BASW, CLSW
Tall grass fields on both sides. Mature hazelnut orchard 350m west",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02,7H 37M 0S,4174,153,2023,2023-06-02T12:32:32Z,125.00000000000003
NA,NA,NA,23_2_4179,4179,480,JMD,5/20/2023,07:48:00,1.3,60.4,Mostly cloudy,61.4,87.3,1,Barns swallows,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-20,7H 48M 0S,4179,140,2023,2023-05-20T12:42:02Z,125.99999999999997
NA,NA,NA,23_2_4180,4180,253,ATC,5/10/2023,09:46:00,2.8,71.1,Clear,60.9,81,0,"grass seed fields on all sides, scattered trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,9H 46M 0S,4180,130,2023,2023-05-10T12:52:57Z,234.00000000000003
NA,NA,NA,23_2_4321,4321,510,JMD,5/30/2023,08:30:00,0.4,55,Mostly cloudy,52.1,76.5,0,"South side has hazelnut field, North side has grass-covered hop field. Occasional traffic. RWBB, lots of birdsong.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-30,8H 30M 0S,4321,150,2023,2023-05-30T12:34:12Z,176
NA,NA,NA,23_2_4383,4383,275,ATC,5/10/2023,08:42:00,1.3,60,Partly cloudy,56.3,69,0,"grass seed, scattered trees, buildings on the left",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,8H 42M 0S,4383,130,2023,2023-05-10T12:52:57Z,169.99999999999994
NA,NA,NA,23_2_4408,4408,553,JMD,6/8/2023,07:09:00,0,55.7,Mostly cloudy,65.9,84,0,"Homes nearby, clover field. Regular traffic.
On the way to site, SHLA male landed RIGHT infront of the car on gravel road. Later found this was closer to site 2-2207.
RWBB, nortehrn harrier.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,7H 9M 0S,4408,159,2023,2023-06-08T12:30:09Z,99.00000000000003
NA,NA,NA,23_2_4416,4416,476,JMD,5/20/2023,09:00:00,0.6,58.4,Mostly cloudy,49.6,65.7,0,Plane circling nearby - likely close to airport.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-20,9H 0M 0S,4416,140,2023,2023-05-20T12:42:02Z,198
NA,NA,NA,23_2_4478,4478,565,JMD,6/13/2023,08:26:00,0.1,68.3,Partly cloudy,56.9,69.8,0,"Shoulder overgrown, had to park further down the road then walk to site. Regular traffic. 
Near Ankeny wildlife refuge.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-13,8H 26M 0S,4478,164,2023,2023-06-13T12:29:12Z,177
NA,NA,NA,23_2_4603,4603,246,ATC,5/14/2023,07:36:00,3.7,67.8,Clear,58.3,87.3,0,"pasture with sheep, grass seed fields, house with tall trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-14,7H 36M 0S,4603,134,2023,2023-05-14T12:48:14Z,107.99999999999999
NA,NA,NA,23_2_4669,4669,365,JMD,5/16/2023,07:32:00,0.5,60.8,Clear,82.7,88.5,0,"Very busy highway: cannot cross road or hear anything but traffic
North side is dense clover field",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,7H 32M 0S,4669,136,2023,2023-05-16T12:46:03Z,106
NA,NA,NA,23_2_4844,4844,564,JMD,6/13/2023,08:50:00,0,66.5,Partly cloudy,40.4,57.4,0,"East side lined with tall trees with lots of birdsong. West side is a grass area surrounded with tall trees and brambles, group of homes nearby. Did anyway, areas down the road would be more suitable.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-13,8H 50M 0S,4844,164,2023,2023-06-13T12:29:12Z,201.00000000000003
NA,NA,NA,23_2_4914,4914,456,JMD,5/5/2023,07:41:00,0.9,50.8,Mostly cloudy,73.3,89.9,0,"Very little road shoulder, tall trees nearby. Very busy road, steep dirty ditches",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05,7H 41M 0S,4914,125,2023,2023-05-05T12:59:26Z,102.00000000000001
NA,NA,NA,23_2_4991,4991,426,ATC,6/8/2023,06:37:00,0,66,Mostly cloudy,41.5,68.3,0,"gravel road, grass seed fields on all sides, small creek with shrubs and trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,6H 37M 0S,4991,159,2023,2023-06-08T12:30:09Z,67.00000000000003
NA,NA,NA,23_2_5043,5043,567,JMD,6/13/2023,06:10:00,0.5,60.6,Clear,73.7,88.9,0,"Very busy area on Highway 34, lots of traffic. Tall trees surround pockets of field. Brambles along east side block view of field beyond. Newer construction project on interstate nearby.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-13,6H 10M 0S,5043,164,2023,2023-06-13T12:29:12Z,41.000000000000014
NA,NA,NA,23_2_5052,5052,543,JMD,6/6/2023,05:45:00,0.3,53.3,Clear,67.5,89.8,0,"highway 99, very busy. Train tracks blocking east view from road. West field view blocked by tall grass along edge. Train went by.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-06,5H 45M 0S,5052,157,2023,2023-06-06T12:30:48Z,15
NA,NA,NA,23_2_5055,5055,541,JMD,6/6/2023,06:00:00,0,53.9,Clear,66.8,85.1,0,"Highway 99, very busy. Tall grass lines road, limits visibility. Tracks block east view. Lots of robins, loud killdeer.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-06,6H 0M 0S,5055,157,2023,2023-06-06T12:30:48Z,30
NA,NA,NA,23_2_5058,5058,484,JMD,5/20/2023,06:52:00,0,63.2,Partly cloudy,61.3,82.9,0,"Steep/deep ditches. Tall grass on both raodsides. Swallows, geese.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-20,6H 52M 0S,5058,140,2023,2023-05-20T12:42:02Z,70.00000000000001
NA,NA,NA,23_2_5070,5070,499,JMD,5/23/2023,06:13:00,0.3,55.7,Mostly cloudy,69.4,91.2,0,West field edge lined with tall oaks. Field being watered. Busy road.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,6H 13M 0S,5070,143,2023,2023-05-23T12:39:20Z,33.999999999999986
NA,NA,NA,23_2_5082,5082,462,JMD,5/4/2023,07:48:00,0.5,49.1,Mostly cloudy,59.2,81.6,0,"Occasional birdsong
Killdeer, swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04,7H 48M 0S,5082,124,2023,2023-05-04T13:00:48Z,107.99999999999999
NA,NA,NA,23_2_5094,5094,427,ATC,6/8/2023,08:44:00,2.4,69,Mostly cloudy,38.1,62.9,0,"grass seed fields in all directions, some unused areas with bare ground, forbs and bunchgrass, house and barn nearby, gravel raod, NOHA hunting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,8H 44M 0S,5094,159,2023,2023-06-08T12:30:09Z,193.99999999999994
NA,NA,NA,23_2_5115,5115,242,ATC,5/19/2023,06:23:00,1.4,57.7,Partly cloudy,63.7,86.7,0,grass seed on all sides,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-19,6H 23M 0S,5115,139,2023,2023-05-19T12:42:59Z,41.000000000000014
NA,NA,NA,23_2_5116,5116,237,ATC,5/19/2023,08:32:00,1.6,55.7,Partly cloudy,61.8,83.4,0,"grass seed fields in all directions, bridge over small creek",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-19,8H 32M 0S,5116,139,2023,2023-05-19T12:42:59Z,169.99999999999997
NA,NA,NA,23_2_5146,5146,367,JMD,5/16/2023,05:51:00,0.6,52.5,Clear,75.7,91.6,0,"Barely hear anythign over traffic, tall tree surround plot",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,5H 51M 0S,5146,136,2023,2023-05-16T12:46:03Z,4.999999999999982
